# of predictors,i,predictors,fold,f1_score_weighted
2,136,1|2,2,0.7169109253147812
2,136,1|2,3,0.5313572474697794
2,136,1|2,4,0.7137195506752493
2,137,4|8,0,0.6346618357487922
2,137,4|8,1,0.6318587727785842
2,137,4|8,2,0.7183205719791085
2,137,4|8,3,0.5230387718728825
2,137,4|8,4,0.7681888432885497
2,138,0|7,0,0.5759191600013167
2,138,0|7,1,0.5546778018487368
2,138,0|7,2,0.6110649387960312
2,138,0|7,3,0.47042142844940976
2,138,0|7,4,0.6577699850639651
2,139,5|8,0,0.619327908900302
2,139,5|8,1,0.6783778411685388
2,139,5|8,2,0.6591204787926099
2,139,5|8,3,0.4983210124822325
2,139,5|8,4,0.7211678610181538
2,140,6|8,0,0.6571623672721741
2,140,6|8,1,0.6501227010781151
2,140,6|8,2,0.7074876398646889
2,140,6|8,3,0.4904112436027329
2,140,6|8,4,0.7620484091072328
2,141,1|2,0,0.6273270108886547
2,141,1|2,1,0.6408391209418167
2,141,1|2,2,0.7169109253147812
2,141,1|2,3,0.5313572474697794
2,141,1|2,4,0.7137195506752493
2,142,0|9,0,0.641603989728743
2,142,0|9,1,0.6508248280004404
2,142,0|9,2,0.7007235447133144
2,142,0|9,3,0.47042142844940976
2,142,0|9,4,0.689149560117302
2,143,2|3,0,0.6418832196609974
2,143,2|3,1,0.6509885176551842
2,143,2|3,2,0.6065498708941333
2,143,2|3,3,0.5434304678069762
2,143,2|3,4,0.6601449820653674
2,144,4|9,0,0.6733896185115696
2,144,4|9,1,0.6649429002370179
2,144,4|9,2,0.7094017094017094
2,144,4|9,3,0.573075326499984
2,144,4|9,4,0.7874333066655012
2,145,9|10,0,0.701783040696883
2,145,9|10,1,0.6675709460357989
2,145,9|10,2,0.6506481299320175
2,145,9|10,3,0.47254738015607584
2,145,9|10,4,0.5617455008759357
2,146,2|6,0,0.6803620091663569
2,146,2|6,1,0.5480249480249479
2,146,2|6,2,0.7086329308551531
2,146,2|6,3,0.6250038476929233
2,146,2|6,4,0.7654294915791141
2,147,4|9,0,0.6733896185115696
2,147,4|9,1,0.6649429002370179
2,147,4|9,2,0.7094017094017094
2,147,4|9,3,0.573075326499984
2,147,4|9,4,0.7874333066655012
2,148,1|6,0,0.6627218934911242
2,148,1|6,1,0.5329899173917141
2,148,1|6,2,0.7519912177526856
2,148,1|6,3,0.6002884216882609
2,148,1|6,4,0.727714551243963
2,149,3|10,0,0.5929291604827067
2,149,3|10,1,0.646518816453457
2,149,3|10,2,0.5236957748750202
2,149,3|10,3,0.6663208083203638
2,149,3|10,4,0.6001043212270543
2,150,3|7,0,0.6861577602990946
2,150,3|7,1,0.6140822140822141
2,150,3|7,2,0.6338612368024134
2,150,3|7,3,0.5968253968253969
2,150,3|7,4,0.7271051388698447
2,151,8|10,0,0.5934406678592724
2,151,8|10,1,0.6913082784450472
2,151,8|10,2,0.7624351968614264
2,151,8|10,3,0.4973626373626373
2,151,8|10,4,0.7152292152292152
2,152,2|8,0,0.6846866096866097
2,152,2|8,1,0.5974190087324531
2,152,2|8,2,0.6749289414397539
2,152,2|8,3,0.6532459137501155
2,152,2|8,4,0.7428586819343123
2,153,9|10,0,0.701783040696883
2,153,9|10,1,0.6675709460357989
2,153,9|10,2,0.6506481299320175
2,153,9|10,3,0.47254738015607584
2,153,9|10,4,0.5617455008759357
2,154,5|7,0,0.6021463916200759
2,154,5|7,1,0.6471065879932875
2,154,5|7,2,0.6378262260615202
2,154,5|7,3,0.4027924130663856
2,154,5|7,4,0.687288637967537
2,155,4|7,0,0.6207638515330822
2,155,4|7,1,0.6128862590401052
2,155,4|7,2,0.5920704274013289
2,155,4|7,3,0.6643874643874643
2,155,4|7,4,0.7617502323384676
2,156,0|2,0,0.6277484373006761
2,156,0|2,1,0.5754053742564076
2,156,0|2,2,0.6147142617730852
2,156,0|2,3,0.5565296447821286
2,156,0|2,4,0.6534458037726011
2,157,8|9,0,0.7061455454665088
2,157,8|9,1,0.7130341880341879
2,157,8|9,2,0.6503408498293408
2,157,8|9,3,0.47219978337230606
2,157,8|9,4,0.659919028340081
2,158,3|4,0,0.7322318343594938
2,158,3|4,1,0.6379893655925462
2,158,3|4,2,0.538466734211415
2,158,3|4,3,0.574336482231219
2,158,3|4,4,0.5923489108202484
2,159,1|4,0,0.6674485886308547
2,159,1|4,1,0.6126779624316571
2,159,1|4,2,0.7171206774876498
2,159,1|4,3,0.566975981610128
2,159,1|4,4,0.7241563291983459
2,160,4|6,0,0.6924996422750607
2,160,4|6,1,0.5753592220983526
2,160,4|6,2,0.6628622248573335
2,160,4|6,3,0.5754213030156426
2,160,4|6,4,0.7330489261409572
2,161,0|6,0,0.6508168343611381
2,161,0|6,1,0.5096637779564609
2,161,0|6,2,0.6834371652785974
2,161,0|6,3,0.5200379867046534
2,161,0|6,4,0.7094017094017094
2,162,9|10,0,0.701783040696883
2,162,9|10,1,0.6675709460357989
2,162,9|10,2,0.6506481299320175
2,162,9|10,3,0.47254738015607584
2,162,9|10,4,0.5617455008759357
2,163,5|7,0,0.6021463916200759
2,163,5|7,1,0.6471065879932875
2,163,5|7,2,0.6378262260615202
2,163,5|7,3,0.4027924130663856
2,163,5|7,4,0.687288637967537
2,164,6|7,0,0.6914635433153953
2,164,6|7,1,0.5697129822129823
2,164,6|7,2,0.713770180436847
2,164,6|7,3,0.5521724709784411
2,164,6|7,4,0.7196814984425605
2,165,1|2,0,0.6273270108886547
2,165,1|2,1,0.6408391209418167
2,165,1|2,2,0.7169109253147812
2,165,1|2,3,0.5313572474697794
2,165,1|2,4,0.7137195506752493
2,166,5|6,0,0.683918042216371
2,166,5|6,1,0.5468957329422446
2,166,5|6,2,0.7204261117304596
2,166,5|6,3,0.5937321937321938
2,166,5|6,4,0.7206469787969532
2,167,4|10,0,0.7307936507936508
2,167,4|10,1,0.6313932980599647
2,167,4|10,2,0.5763123913824406
2,167,4|10,3,0.5608460242606583
2,167,4|10,4,0.635244238374647
2,168,4|9,0,0.6733896185115696
2,168,4|9,1,0.6649429002370179
2,168,4|9,2,0.7094017094017094
2,168,4|9,3,0.573075326499984
2,168,4|9,4,0.7874333066655012
2,169,8|10,0,0.5934406678592724
2,169,8|10,1,0.6913082784450472
2,169,8|10,2,0.7624351968614264
2,169,8|10,3,0.4973626373626373
2,169,8|10,4,0.7152292152292152
2,170,0|4,0,0.7254489403907652
2,170,0|4,1,0.5995234660196297
2,170,0|4,2,0.4951048951048951
2,170,0|4,3,0.5951702618369284
2,170,0|4,4,0.5759462759462758
2,171,1|8,0,0.6617012617012616
2,171,1|8,1,0.6006593406593407
2,171,1|8,2,0.6718800912349301
2,171,1|8,3,0.6359082094376213
2,171,1|8,4,0.7710707896754408
2,172,4|6,0,0.6924996422750607
2,172,4|6,1,0.5753592220983526
2,172,4|6,2,0.6628622248573335
2,172,4|6,3,0.5754213030156426
2,172,4|6,4,0.7330489261409572
2,173,1|5,0,0.7010611191743267
2,173,1|5,1,0.6644969650006459
2,173,1|5,2,0.6986820009868998
2,173,1|5,3,0.6804290934022289
2,173,1|5,4,0.7196284694981933
2,174,2|5,0,0.6722506085563411
2,174,2|5,1,0.6472916811545251
2,174,2|5,2,0.7079881269150137
2,174,2|5,3,0.659225987931582
2,174,2|5,4,0.7681888432885497
2,175,0|1,0,0.6297435897435898
2,175,0|1,1,0.5810240714699314
2,175,0|1,2,0.7689946881762739
2,175,0|1,3,0.5394730926583645
2,175,0|1,4,0.7230258961602245
2,176,4|9,0,0.6733896185115696
2,176,4|9,1,0.6649429002370179
2,176,4|9,2,0.7094017094017094
2,176,4|9,3,0.573075326499984
2,176,4|9,4,0.7874333066655012
2,177,0|6,0,0.6508168343611381
2,177,0|6,1,0.5096637779564609
2,177,0|6,2,0.6834371652785974
2,177,0|6,3,0.5200379867046534
2,177,0|6,4,0.7094017094017094
2,178,3|8,0,0.6433267587113741
2,178,3|8,1,0.6144128275987731
2,178,3|8,2,0.6222557399027988
2,178,3|8,3,0.5897629414610546
2,178,3|8,4,0.7306783051463902
2,179,7|9,0,0.6733896185115696
2,179,7|9,1,0.6235053987387826
2,179,7|9,2,0.6844555625043431
2,179,7|9,3,0.43394736417992236
2,179,7|9,4,0.6181975707317622
2,180,5|10,0,0.561249522978793
2,180,5|10,1,0.6889534475741371
2,180,5|10,2,0.6688195718654435
2,180,5|10,3,0.5104503339797457
2,180,5|10,4,0.6386990986299251
2,181,0|5,0,0.5651200651200652
2,181,0|5,1,0.6330317536578354
2,181,0|5,2,0.6904128129934581
2,181,0|5,3,0.4886827585028784
2,181,0|5,4,0.6841766360947945
2,182,2|6,0,0.6803620091663569
2,182,2|6,1,0.5480249480249479
2,182,2|6,2,0.7086329308551531
2,182,2|6,3,0.6250038476929233
2,182,2|6,4,0.7654294915791141
2,183,0|1,0,0.6297435897435898
2,183,0|1,1,0.5810240714699314
2,183,0|1,2,0.7689946881762739
2,183,0|1,3,0.5394730926583645
2,183,0|1,4,0.7230258961602245
2,184,2|7,0,0.6991360089186175
2,184,2|7,1,0.6435051148426943
2,184,2|7,2,0.6888797477032771
2,184,2|7,3,0.7186913381603647
2,184,2|7,4,0.8041212449758567
2,185,2|4,0,0.6901274327492584
2,185,2|4,1,0.6289592760180996
2,185,2|4,2,0.6449744109318578
2,185,2|4,3,0.5482663968597473
2,185,2|4,4,0.6331588821961094
2,186,0|10,0,0.5533905999022278
2,186,0|10,1,0.47919660012683274
2,186,0|10,2,0.558649435535152
2,186,0|10,3,0.5799894087702215
2,186,0|10,4,0.38637743288906085
2,187,3|8,0,0.6433267587113741
2,187,3|8,1,0.6144128275987731
2,187,3|8,2,0.6222557399027988
2,187,3|8,3,0.5897629414610546
2,187,3|8,4,0.7306783051463902
2,188,5|9,0,0.6636341621451807
2,188,5|9,1,0.6888515848721241
2,188,5|9,2,0.6673492771642409
2,188,5|9,3,0.5279342506233262
2,188,5|9,4,0.6528066528066528
2,189,5|6,0,0.683918042216371
2,189,5|6,1,0.5468957329422446
2,189,5|6,2,0.7204261117304596
2,189,5|6,3,0.5937321937321938
2,189,5|6,4,0.7206469787969532
2,190,0|5,0,0.5651200651200652
2,190,0|5,1,0.6330317536578354
2,190,0|5,2,0.6904128129934581
2,190,0|5,3,0.4886827585028784
2,190,0|5,4,0.6841766360947945
2,191,3|5,0,0.6479480416347599
2,191,3|5,1,0.6045426530122299
2,191,3|5,2,0.7251652959200129
2,191,3|5,3,0.518037518037518
2,191,3|5,4,0.7360176311534027
2,192,4|8,0,0.6346618357487922
2,192,4|8,1,0.6318587727785842
2,192,4|8,2,0.7183205719791085
2,192,4|8,3,0.5230387718728825
2,192,4|8,4,0.7681888432885497
2,193,6|7,0,0.6914635433153953
2,193,6|7,1,0.5697129822129823
2,193,6|7,2,0.713770180436847
2,193,6|7,3,0.5521724709784411
2,193,6|7,4,0.7196814984425605
2,194,1|3,0,0.642774259053329
2,194,1|3,1,0.6297435897435898
2,194,1|3,2,0.6727153188691649
2,194,1|3,3,0.5924458055605597
2,194,1|3,4,0.7033070947964565
2,195,5|10,0,0.561249522978793
2,195,5|10,1,0.6889534475741371
2,195,5|10,2,0.6688195718654435
2,195,5|10,3,0.5104503339797457
2,195,5|10,4,0.6386990986299251
2,196,1|2,0,0.6273270108886547
2,196,1|2,1,0.6408391209418167
2,196,1|2,2,0.7169109253147812
2,196,1|2,3,0.5313572474697794
2,196,1|2,4,0.7137195506752493
2,197,0|9,0,0.641603989728743
2,197,0|9,1,0.6508248280004404
2,197,0|9,2,0.7007235447133144
2,197,0|9,3,0.47042142844940976
2,197,0|9,4,0.689149560117302
2,198,3|7,0,0.6861577602990946
2,198,3|7,1,0.6140822140822141
2,198,3|7,2,0.6338612368024134
2,198,3|7,3,0.5968253968253969
2,198,3|7,4,0.7271051388698447
2,199,6|7,0,0.6914635433153953
2,199,6|7,1,0.5697129822129823
2,199,6|7,2,0.713770180436847
2,199,6|7,3,0.5521724709784411
2,199,6|7,4,0.7196814984425605
2,200,1|7,0,0.6674485886308547
2,200,1|7,1,0.6681439274031867
2,200,1|7,2,0.6905325443786982
2,200,1|7,3,0.6563847429519071
2,200,1|7,4,0.737577464930471
2,201,5|10,0,0.561249522978793
2,201,5|10,1,0.6889534475741371
2,201,5|10,2,0.6688195718654435
2,201,5|10,3,0.5104503339797457
2,201,5|10,4,0.6386990986299251
2,202,0|6,0,0.6508168343611381
2,202,0|6,1,0.5096637779564609
2,202,0|6,2,0.6834371652785974
2,202,0|6,3,0.5200379867046534
2,202,0|6,4,0.7094017094017094
2,203,1|5,0,0.7010611191743267
2,203,1|5,1,0.6644969650006459
2,203,1|5,2,0.6986820009868998
2,203,1|5,3,0.6804290934022289
2,203,1|5,4,0.7196284694981933
2,204,1|4,0,0.6674485886308547
2,204,1|4,1,0.6126779624316571
2,204,1|4,2,0.7171206774876498
2,204,1|4,3,0.566975981610128
2,204,1|4,4,0.7241563291983459
2,205,3|9,0,0.7390668825771498
2,205,3|9,1,0.6659434327779931
2,205,3|9,2,0.6575653120464441
2,205,3|9,3,0.5130653638315197
2,205,3|9,4,0.759166356992444
2,206,3|10,0,0.5929291604827067
2,206,3|10,1,0.646518816453457
2,206,3|10,2,0.5236957748750202
2,206,3|10,3,0.6663208083203638
2,206,3|10,4,0.6001043212270543
2,207,5|9,0,0.6636341621451807
2,207,5|9,1,0.6888515848721241
2,207,5|9,2,0.6673492771642409
2,207,5|9,3,0.5279342506233262
2,207,5|9,4,0.6528066528066528
2,208,3|5,0,0.6479480416347599
2,208,3|5,1,0.6045426530122299
2,208,3|5,2,0.7251652959200129
2,208,3|5,3,0.518037518037518
2,208,3|5,4,0.7360176311534027
2,209,1|7,0,0.6674485886308547
2,209,1|7,1,0.6681439274031867
2,209,1|7,2,0.6905325443786982
2,209,1|7,3,0.6563847429519071
2,209,1|7,4,0.737577464930471
2,210,5|9,0,0.6636341621451807
2,210,5|9,1,0.6888515848721241
2,210,5|9,2,0.6673492771642409
2,210,5|9,3,0.5279342506233262
2,210,5|9,4,0.6528066528066528
2,211,7|9,0,0.6733896185115696
2,211,7|9,1,0.6235053987387826
2,211,7|9,2,0.6844555625043431
2,211,7|9,3,0.43394736417992236
2,211,7|9,4,0.6181975707317622
2,212,1|6,0,0.6627218934911242
2,212,1|6,1,0.5329899173917141
2,212,1|6,2,0.7519912177526856
2,212,1|6,3,0.6002884216882609
2,212,1|6,4,0.727714551243963
2,213,1|3,0,0.642774259053329
2,213,1|3,1,0.6297435897435898
2,213,1|3,2,0.6727153188691649
2,213,1|3,3,0.5924458055605597
2,213,1|3,4,0.7033070947964565
2,214,5|7,0,0.6021463916200759
2,214,5|7,1,0.6471065879932875
2,214,5|7,2,0.6378262260615202
2,214,5|7,3,0.4027924130663856
2,214,5|7,4,0.687288637967537
2,215,6|10,0,0.6234177283233887
2,215,6|10,1,0.586986047660205
2,215,6|10,2,0.650443276530233
2,215,6|10,3,0.45751567702787216
2,215,6|10,4,0.5906427490296573
2,216,8|10,0,0.5934406678592724
2,216,8|10,1,0.6913082784450472
2,216,8|10,2,0.7624351968614264
2,216,8|10,3,0.4973626373626373
2,216,8|10,4,0.7152292152292152
2,217,6|10,0,0.6234177283233887
2,217,6|10,1,0.586986047660205
2,217,6|10,2,0.650443276530233
2,217,6|10,3,0.45751567702787216
2,217,6|10,4,0.5906427490296573
2,218,0|3,0,0.5753592220983526
2,218,0|3,1,0.6003598939061445
2,218,0|3,2,0.49902772124994343
2,218,0|3,3,0.5627620545073375
2,218,0|3,4,0.562328103379727
2,219,6|9,0,0.6674103674103675
2,219,6|9,1,0.6018204248476331
2,219,6|9,2,0.7270571722184626
2,219,6|9,3,0.5466072256769932
2,219,6|9,4,0.7284973678416302
2,220,8|9,0,0.7061455454665088
2,220,8|9,1,0.7130341880341879
2,220,8|9,2,0.6503408498293408
2,220,8|9,3,0.47219978337230606
2,220,8|9,4,0.659919028340081
2,221,2|6,0,0.6803620091663569
2,221,2|6,1,0.5480249480249479
2,221,2|6,2,0.7086329308551531
2,221,2|6,3,0.6250038476929233
2,221,2|6,4,0.7654294915791141
2,222,3|5,0,0.6479480416347599
2,222,3|5,1,0.6045426530122299
2,222,3|5,2,0.7251652959200129
2,222,3|5,3,0.518037518037518
2,222,3|5,4,0.7360176311534027
2,223,5|8,0,0.619327908900302
2,223,5|8,1,0.6783778411685388
2,223,5|8,2,0.6591204787926099
2,223,5|8,3,0.4983210124822325
2,223,5|8,4,0.7211678610181538
2,224,1|4,0,0.6674485886308547
2,224,1|4,1,0.6126779624316571
2,224,1|4,2,0.7171206774876498
2,224,1|4,3,0.566975981610128
2,224,1|4,4,0.7241563291983459
2,225,3|9,0,0.7390668825771498
2,225,3|9,1,0.6659434327779931
2,225,3|9,2,0.6575653120464441
2,225,3|9,3,0.5130653638315197
2,225,3|9,4,0.759166356992444
2,226,0|1,0,0.6297435897435898
2,226,0|1,1,0.5810240714699314
2,226,0|1,2,0.7689946881762739
2,226,0|1,3,0.5394730926583645
2,226,0|1,4,0.7230258961602245
2,227,2|7,0,0.6991360089186175
2,227,2|7,1,0.6435051148426943
2,227,2|7,2,0.6888797477032771
2,227,2|7,3,0.7186913381603647
2,227,2|7,4,0.8041212449758567
2,228,0|1,0,0.6297435897435898
2,228,0|1,1,0.5810240714699314
2,228,0|1,2,0.7689946881762739
2,228,0|1,3,0.5394730926583645
2,228,0|1,4,0.7230258961602245
2,229,5|10,0,0.561249522978793
2,229,5|10,1,0.6889534475741371
2,229,5|10,2,0.6688195718654435
2,229,5|10,3,0.5104503339797457
2,229,5|10,4,0.6386990986299251
2,230,7|10,0,0.5718120805369127
2,230,7|10,1,0.6537526205450734
2,230,7|10,2,0.6343852874646619
2,230,7|10,3,0.5104503339797457
2,230,7|10,4,0.6202863276034007
2,231,0|6,0,0.6508168343611381
2,231,0|6,1,0.5096637779564609
2,231,0|6,2,0.6834371652785974
2,231,0|6,3,0.5200379867046534
2,231,0|6,4,0.7094017094017094
2,232,2|8,0,0.6846866096866097
2,232,2|8,1,0.5974190087324531
2,232,2|8,2,0.6749289414397539
2,232,2|8,3,0.6532459137501155
2,232,2|8,4,0.7428586819343123
2,233,6|9,0,0.6674103674103675
2,233,6|9,1,0.6018204248476331
2,233,6|9,2,0.7270571722184626
2,233,6|9,3,0.5466072256769932
2,233,6|9,4,0.7284973678416302
2,234,6|9,0,0.6674103674103675
2,234,6|9,1,0.6018204248476331
2,234,6|9,2,0.7270571722184626
2,234,6|9,3,0.5466072256769932
2,234,6|9,4,0.7284973678416302
2,235,0|6,0,0.6508168343611381
2,235,0|6,1,0.5096637779564609
2,235,0|6,2,0.6834371652785974
2,235,0|6,3,0.5200379867046534
2,235,0|6,4,0.7094017094017094
2,236,3|8,0,0.6433267587113741
2,236,3|8,1,0.6144128275987731
2,236,3|8,2,0.6222557399027988
2,236,3|8,3,0.5897629414610546
2,236,3|8,4,0.7306783051463902
2,237,1|8,0,0.6617012617012616
2,237,1|8,1,0.6006593406593407
2,237,1|8,2,0.6718800912349301
2,237,1|8,3,0.6359082094376213
2,237,1|8,4,0.7710707896754408
2,238,3|9,0,0.7390668825771498
2,238,3|9,1,0.6659434327779931
2,238,3|9,2,0.6575653120464441
2,238,3|9,3,0.5130653638315197
2,238,3|9,4,0.759166356992444
2,239,6|8,0,0.6571623672721741
2,239,6|8,1,0.6501227010781151
2,239,6|8,2,0.7074876398646889
2,239,6|8,3,0.4904112436027329
2,239,6|8,4,0.7620484091072328
2,240,0|3,0,0.5753592220983526
2,240,0|3,1,0.6003598939061445
2,240,0|3,2,0.49902772124994343
2,240,0|3,3,0.5627620545073375
2,240,0|3,4,0.562328103379727
2,241,2|10,0,0.6354462710861976
2,241,2|10,1,0.6075638232500978
2,241,2|10,2,0.6243712129159237
2,241,2|10,3,0.5914914841252321
2,241,2|10,4,0.6874028641470502
2,242,2|6,0,0.6803620091663569
2,242,2|6,1,0.5480249480249479
2,242,2|6,2,0.7086329308551531
2,242,2|6,3,0.6250038476929233
2,242,2|6,4,0.7654294915791141
2,243,6|10,0,0.6234177283233887
2,243,6|10,1,0.586986047660205
2,243,6|10,2,0.650443276530233
2,243,6|10,3,0.45751567702787216
2,243,6|10,4,0.5906427490296573
2,244,1|3,0,0.642774259053329
2,244,1|3,1,0.6297435897435898
2,244,1|3,2,0.6727153188691649
2,244,1|3,3,0.5924458055605597
2,244,1|3,4,0.7033070947964565
2,245,5|7,0,0.6021463916200759
2,245,5|7,1,0.6471065879932875
2,245,5|7,2,0.6378262260615202
2,245,5|7,3,0.4027924130663856
2,245,5|7,4,0.687288637967537
2,246,0|4,0,0.7254489403907652
2,246,0|4,1,0.5995234660196297
2,246,0|4,2,0.4951048951048951
2,246,0|4,3,0.5951702618369284
2,246,0|4,4,0.5759462759462758
2,247,2|3,0,0.6418832196609974
2,247,2|3,1,0.6509885176551842
2,247,2|3,2,0.6065498708941333
2,247,2|3,3,0.5434304678069762
2,247,2|3,4,0.6601449820653674
2,248,8|10,0,0.5934406678592724
2,248,8|10,1,0.6913082784450472
2,248,8|10,2,0.7624351968614264
2,248,8|10,3,0.4973626373626373
2,248,8|10,4,0.7152292152292152
2,249,5|10,0,0.561249522978793
2,249,5|10,1,0.6889534475741371
2,249,5|10,2,0.6688195718654435
2,249,5|10,3,0.5104503339797457
2,249,5|10,4,0.6386990986299251
2,250,8|9,0,0.7061455454665088
2,250,8|9,1,0.7130341880341879
2,250,8|9,2,0.6503408498293408
2,250,8|9,3,0.47219978337230606
2,250,8|9,4,0.659919028340081
2,251,3|6,0,0.6818018756726285
2,251,3|6,1,0.5725687225687225
2,251,3|6,2,0.6147071277346506
2,251,3|6,3,0.5082925133043058
2,251,3|6,4,0.7551881336327142
2,252,5|8,0,0.619327908900302
2,252,5|8,1,0.6783778411685388
2,252,5|8,2,0.6591204787926099
2,252,5|8,3,0.4983210124822325
2,252,5|8,4,0.7211678610181538
2,253,8|10,0,0.5934406678592724
2,253,8|10,1,0.6913082784450472
2,253,8|10,2,0.7624351968614264
2,253,8|10,3,0.4973626373626373
2,253,8|10,4,0.7152292152292152
2,254,7|9,0,0.6733896185115696
2,254,7|9,1,0.6235053987387826
2,254,7|9,2,0.6844555625043431
2,254,7|9,3,0.43394736417992236
2,254,7|9,4,0.6181975707317622
2,255,1|8,0,0.6617012617012616
2,255,1|8,1,0.6006593406593407
2,255,1|8,2,0.6718800912349301
2,255,1|8,3,0.6359082094376213
2,255,1|8,4,0.7710707896754408
2,256,2|7,0,0.6991360089186175
2,256,2|7,1,0.6435051148426943
2,256,2|7,2,0.6888797477032771
2,256,2|7,3,0.7186913381603647
2,256,2|7,4,0.8041212449758567
2,257,1|7,0,0.6674485886308547
2,257,1|7,1,0.6681439274031867
2,257,1|7,2,0.6905325443786982
2,257,1|7,3,0.6563847429519071
2,257,1|7,4,0.737577464930471
2,258,0|4,0,0.7254489403907652
2,258,0|4,1,0.5995234660196297
2,258,0|4,2,0.4951048951048951
2,258,0|4,3,0.5951702618369284
2,258,0|4,4,0.5759462759462758
2,259,1|5,0,0.7010611191743267
2,259,1|5,1,0.6644969650006459
2,259,1|5,2,0.6986820009868998
2,259,1|5,3,0.6804290934022289
2,259,1|5,4,0.7196284694981933
2,260,2|4,0,0.6901274327492584
2,260,2|4,1,0.6289592760180996
2,260,2|4,2,0.6449744109318578
2,260,2|4,3,0.5482663968597473
2,260,2|4,4,0.6331588821961094
2,261,6|9,0,0.6674103674103675
2,261,6|9,1,0.6018204248476331
2,261,6|9,2,0.7270571722184626
2,261,6|9,3,0.5466072256769932
2,261,6|9,4,0.7284973678416302
2,262,7|8,0,0.6591931670860978
2,262,7|8,1,0.6210826210826211
2,262,7|8,2,0.5978737946424895
2,262,7|8,3,0.4766803840877914
2,262,7|8,4,0.6877168750742964
2,263,0|5,0,0.5651200651200652
2,263,0|5,1,0.6330317536578354
2,263,0|5,2,0.6904128129934581
2,263,0|5,3,0.4886827585028784
2,263,0|5,4,0.6841766360947945
2,264,0|6,0,0.6508168343611381
2,264,0|6,1,0.5096637779564609
2,264,0|6,2,0.6834371652785974
2,264,0|6,3,0.5200379867046534
2,264,0|6,4,0.7094017094017094
2,265,0|1,0,0.6297435897435898
2,265,0|1,1,0.5810240714699314
2,265,0|1,2,0.7689946881762739
2,265,0|1,3,0.5394730926583645
2,265,0|1,4,0.7230258961602245
2,266,0|4,0,0.7254489403907652
2,266,0|4,1,0.5995234660196297
2,266,0|4,2,0.4951048951048951
2,266,0|4,3,0.5951702618369284
2,266,0|4,4,0.5759462759462758
2,267,0|1,0,0.6297435897435898
2,267,0|1,1,0.5810240714699314
2,267,0|1,2,0.7689946881762739
2,267,0|1,3,0.5394730926583645
2,267,0|1,4,0.7230258961602245
2,268,1|5,0,0.7010611191743267
2,268,1|5,1,0.6644969650006459
2,268,1|5,2,0.6986820009868998
2,268,1|5,3,0.6804290934022289
2,268,1|5,4,0.7196284694981933
2,269,6|8,0,0.6571623672721741
2,269,6|8,1,0.6501227010781151
2,269,6|8,2,0.7074876398646889
2,269,6|8,3,0.4904112436027329
2,269,6|8,4,0.7620484091072328
2,270,9|10,0,0.701783040696883
2,270,9|10,1,0.6675709460357989
2,270,9|10,2,0.6506481299320175
2,270,9|10,3,0.47254738015607584
2,270,9|10,4,0.5617455008759357
2,271,2|10,0,0.6354462710861976
2,271,2|10,1,0.6075638232500978
2,271,2|10,2,0.6243712129159237
2,271,2|10,3,0.5914914841252321
2,271,2|10,4,0.6874028641470502
2,272,1|5,0,0.7010611191743267
2,272,1|5,1,0.6644969650006459
2,272,1|5,2,0.6986820009868998
2,272,1|5,3,0.6804290934022289
2,272,1|5,4,0.7196284694981933
2,273,5|6,0,0.683918042216371
2,273,5|6,1,0.5468957329422446
2,273,5|6,2,0.7204261117304596
2,273,5|6,3,0.5937321937321938
2,273,5|6,4,0.7206469787969532
2,274,5|6,0,0.683918042216371
2,274,5|6,1,0.5468957329422446
2,274,5|6,2,0.7204261117304596
2,274,5|6,3,0.5937321937321938
2,274,5|6,4,0.7206469787969532
2,275,3|10,0,0.5929291604827067
2,275,3|10,1,0.646518816453457
2,275,3|10,2,0.5236957748750202
2,275,3|10,3,0.6663208083203638
2,275,3|10,4,0.6001043212270543
2,276,9|10,0,0.701783040696883
2,276,9|10,1,0.6675709460357989
2,276,9|10,2,0.6506481299320175
2,276,9|10,3,0.47254738015607584
2,276,9|10,4,0.5617455008759357
2,277,6|9,0,0.6674103674103675
2,277,6|9,1,0.6018204248476331
2,277,6|9,2,0.7270571722184626
2,277,6|9,3,0.5466072256769932
2,277,6|9,4,0.7284973678416302
2,278,0|7,0,0.5759191600013167
2,278,0|7,1,0.5546778018487368
2,278,0|7,2,0.6110649387960312
2,278,0|7,3,0.47042142844940976
2,278,0|7,4,0.6577699850639651
2,279,1|8,0,0.6617012617012616
2,279,1|8,1,0.6006593406593407
2,279,1|8,2,0.6718800912349301
2,279,1|8,3,0.6359082094376213
2,279,1|8,4,0.7710707896754408
2,280,1|2,0,0.6273270108886547
2,280,1|2,1,0.6408391209418167
2,280,1|2,2,0.7169109253147812
2,280,1|2,3,0.5313572474697794
2,280,1|2,4,0.7137195506752493
2,281,0|8,0,0.6247009046541483
2,281,0|8,1,0.593112264080006
2,281,0|8,2,0.6538937271235644
2,281,0|8,3,0.5209745554573141
2,281,0|8,4,0.7096140108998088
2,282,8|9,0,0.7061455454665088
