# of predictors,i,predictors,fold,accuracy
10,4,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,5,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,5,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,5,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,5,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,5,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,6,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,6,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,6,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,6,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,6,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,7,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,7,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,7,0|1|2|3|4|5|6|7|9|10,2,1.0
10,7,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,7,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,8,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,8,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,8,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,8,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,8,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,9,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,9,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,9,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,9,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,9,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,10,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,10,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,10,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,10,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,10,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,11,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,11,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,11,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,11,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,11,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,12,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,12,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,12,0|1|2|3|4|5|6|7|9|10,2,1.0
10,12,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,12,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,13,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,13,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,13,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,13,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,13,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,14,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,14,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,14,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,14,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,14,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,15,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,15,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,15,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,15,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,15,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,16,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,16,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,16,0|1|2|3|4|5|6|7|9|10,2,1.0
10,16,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,16,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,17,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,17,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,17,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,17,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,17,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,18,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,18,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,18,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,18,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,18,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,19,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,19,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,19,1|2|3|4|5|6|7|8|9|10,2,1.0
10,19,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,19,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,20,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,20,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,20,1|2|3|4|5|6|7|8|9|10,2,1.0
10,20,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,20,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,21,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,21,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,21,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,21,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,21,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,22,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,22,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,22,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,22,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,22,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,23,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,23,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,23,1|2|3|4|5|6|7|8|9|10,2,1.0
10,23,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,23,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,24,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,24,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,24,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,24,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,24,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,25,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,25,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,25,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,25,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,25,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,26,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,26,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,26,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,26,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,26,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,27,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,27,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,27,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,27,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,27,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,28,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,28,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,28,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,28,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,28,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,29,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,29,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,29,1|2|3|4|5|6|7|8|9|10,2,1.0
10,29,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,29,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,30,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,30,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,30,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,30,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,30,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,31,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,31,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,31,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,31,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,31,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,32,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,32,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,32,1|2|3|4|5|6|7|8|9|10,2,1.0
10,32,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,32,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,33,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,33,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,33,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,33,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,33,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,34,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,34,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,34,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,34,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,34,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,35,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,35,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,35,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,35,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,35,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,36,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,36,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,36,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,36,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,36,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,37,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,37,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,37,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,37,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,37,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,38,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,38,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,38,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,38,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,38,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,39,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,39,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,39,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,39,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,39,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,40,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,40,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,40,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,40,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,40,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,41,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,41,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,41,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,41,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,41,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,42,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,42,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,42,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,42,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,42,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,43,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,43,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,43,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,43,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,43,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,44,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,44,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,44,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,44,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,44,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,45,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,45,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,45,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,45,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,45,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,46,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,46,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,46,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,46,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,46,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,47,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,47,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,47,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,47,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,47,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,48,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,48,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,48,0|1|2|3|4|5|6|7|9|10,2,1.0
10,48,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,48,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,49,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,49,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,49,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,49,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,49,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,50,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,50,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,50,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,50,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,50,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,51,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,51,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,51,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,51,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,51,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,52,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,52,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,52,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,52,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,52,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,53,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,53,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,53,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,53,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,53,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,54,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,54,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,54,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,54,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,54,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,55,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,55,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,55,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,55,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,55,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,56,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,56,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,56,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,56,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,56,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,57,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,57,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,57,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,57,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,57,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,58,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,58,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,58,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,58,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,58,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,59,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,59,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,59,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,59,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,59,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,60,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,60,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,60,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,60,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,60,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,61,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,61,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,61,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,61,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,61,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,62,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,62,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,62,1|2|3|4|5|6|7|8|9|10,2,1.0
10,62,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,62,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,63,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,63,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,63,1|2|3|4|5|6|7|8|9|10,2,1.0
10,63,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,63,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,64,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,64,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,64,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,64,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,64,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,65,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,65,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,65,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,65,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,65,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,66,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,66,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,66,1|2|3|4|5|6|7|8|9|10,2,1.0
10,66,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,66,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,67,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,67,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,67,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,67,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,67,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,68,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,68,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,68,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,68,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,68,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,69,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,69,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,69,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,69,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,69,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,70,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,70,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,70,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,70,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,70,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,71,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,71,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,71,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,71,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,71,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,72,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,72,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,72,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,72,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,72,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,73,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,73,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,73,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,73,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,73,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,74,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,74,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,74,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,74,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,74,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,75,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,75,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,75,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,75,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,75,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,76,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,76,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,76,0|1|2|3|4|5|6|7|9|10,2,1.0
10,76,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,76,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,77,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,77,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,77,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,77,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,77,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,78,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,78,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,78,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,78,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,78,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,79,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,79,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,79,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,79,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,79,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,80,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,80,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,80,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,80,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,80,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,81,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,81,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,81,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,81,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,81,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,82,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,82,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,82,0|1|2|3|4|5|6|7|9|10,2,1.0
10,82,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,82,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,83,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,83,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,83,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,83,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,83,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,84,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,84,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,84,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,84,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,84,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
